,model,subject,verb,entity,entity_cat,sentence,pll_på,pll_med,pll_null,index_
132,NbAiLab/nb-bert-base,Kim,begynte,lue,clothing,"['Kim begynte på luen.', 'Kim begynte med luen.', 'Kim begynte luen.']",25.64993667602539,27.23834991455078,32.68299865722656,33
133,NbAiLab/nb-bert-base,Kim,startet,lue,clothing,"['Kim startet på luen.', 'Kim startet med luen.', 'Kim startet luen.']",29.505504608154297,27.24488067626953,28.774906158447266,33
134,NbAiLab/nb-bert-base,Kim,fortsatte,lue,clothing,"['Kim fortsatte på luen.', 'Kim fortsatte med luen.', 'Kim fortsatte luen.']",34.16182327270508,26.709110260009766,36.18331527709961,33
135,NbAiLab/nb-bert-base,Kim,avsluttet,lue,clothing,"['Kim avsluttet på luen.', 'Kim avsluttet med luen.', 'Kim avsluttet luen.']",42.446319580078125,37.67401885986328,34.091529846191406,33
136,NbAiLab/nb-bert-base,Kim,begynte,kappe,clothing,"['Kim begynte på kappen.', 'Kim begynte med kappen.', 'Kim begynte kappen.']",23.03079605102539,27.800464630126953,26.84039306640625,34
137,NbAiLab/nb-bert-base,Kim,startet,kappe,clothing,"['Kim startet på kappen.', 'Kim startet med kappen.', 'Kim startet kappen.']",27.819133758544922,29.238346099853516,27.478107452392578,34
138,NbAiLab/nb-bert-base,Kim,fortsatte,kappe,clothing,"['Kim fortsatte på kappen.', 'Kim fortsatte med kappen.', 'Kim fortsatte kappen.']",32.823970794677734,24.916786193847656,30.25859260559082,34
139,NbAiLab/nb-bert-base,Kim,avsluttet,kappe,clothing,"['Kim avsluttet på kappen.', 'Kim avsluttet med kappen.', 'Kim avsluttet kappen.']",41.939659118652344,40.20783996582031,32.39324188232422,34
140,NbAiLab/nb-bert-base,Kim,begynte,anorakk,clothing,"['Kim begynte på anorakken.', 'Kim begynte med anorakken.', 'Kim begynte anorakken.']",40.694908142089844,44.25425338745117,42.23939895629883,35
141,NbAiLab/nb-bert-base,Kim,startet,anorakk,clothing,"['Kim startet på anorakken.', 'Kim startet med anorakken.', 'Kim startet anorakken.']",45.951148986816406,45.72654724121094,45.150543212890625,35
142,NbAiLab/nb-bert-base,Kim,fortsatte,anorakk,clothing,"['Kim fortsatte på anorakken.', 'Kim fortsatte med anorakken.', 'Kim fortsatte anorakken.']",49.40459442138672,41.94914627075195,45.793121337890625,35
143,NbAiLab/nb-bert-base,Kim,avsluttet,anorakk,clothing,"['Kim avsluttet på anorakken.', 'Kim avsluttet med anorakken.', 'Kim avsluttet anorakken.']",54.10997772216797,51.474334716796875,46.68028259277344,35
144,NbAiLab/nb-bert-base,Kim,begynte,genser,clothing,"['Kim begynte på genseren.', 'Kim begynte med genseren.', 'Kim begynte genseren.']",21.699188232421875,24.778759002685547,34.14822769165039,36
145,NbAiLab/nb-bert-base,Kim,startet,genser,clothing,"['Kim startet på genseren.', 'Kim startet med genseren.', 'Kim startet genseren.']",28.81203842163086,25.846942901611328,29.221622467041016,36
146,NbAiLab/nb-bert-base,Kim,fortsatte,genser,clothing,"['Kim fortsatte på genseren.', 'Kim fortsatte med genseren.', 'Kim fortsatte genseren.']",31.451519012451172,24.878620147705078,36.10614776611328,36
147,NbAiLab/nb-bert-base,Kim,avsluttet,genser,clothing,"['Kim avsluttet på genseren.', 'Kim avsluttet med genseren.', 'Kim avsluttet genseren.']",42.46829605102539,36.69205856323242,34.35271453857422,36
148,NbAiLab/nb-bert-base,Kim,begynte,hanske,clothing,"['Kim begynte på hansken.', 'Kim begynte med hansken.', 'Kim begynte hansken.']",29.44772720336914,30.793424606323242,35.51261901855469,37
149,NbAiLab/nb-bert-base,Kim,startet,hanske,clothing,"['Kim startet på hansken.', 'Kim startet med hansken.', 'Kim startet hansken.']",35.195316314697266,33.855751037597656,34.74151611328125,37
150,NbAiLab/nb-bert-base,Kim,fortsatte,hanske,clothing,"['Kim fortsatte på hansken.', 'Kim fortsatte med hansken.', 'Kim fortsatte hansken.']",37.03507995605469,30.917438507080078,37.21352005004883,37
151,NbAiLab/nb-bert-base,Kim,avsluttet,hanske,clothing,"['Kim avsluttet på hansken.', 'Kim avsluttet med hansken.', 'Kim avsluttet hansken.']",44.53548812866211,39.675472259521484,39.67449951171875,37
152,NbAiLab/nb-bert-base,Kim,begynte,skjørt,clothing,"['Kim begynte på skjørtet.', 'Kim begynte med skjørtet.', 'Kim begynte skjørtet.']",42.65974044799805,45.83905792236328,49.272216796875,38
153,NbAiLab/nb-bert-base,Kim,startet,skjørt,clothing,"['Kim startet på skjørtet.', 'Kim startet med skjørtet.', 'Kim startet skjørtet.']",46.21177673339844,47.698543548583984,47.357791900634766,38
154,NbAiLab/nb-bert-base,Kim,fortsatte,skjørt,clothing,"['Kim fortsatte på skjørtet.', 'Kim fortsatte med skjørtet.', 'Kim fortsatte skjørtet.']",53.2554817199707,47.801910400390625,51.258201599121094,38
155,NbAiLab/nb-bert-base,Kim,avsluttet,skjørt,clothing,"['Kim avsluttet på skjørtet.', 'Kim avsluttet med skjørtet.', 'Kim avsluttet skjørtet.']",57.689701080322266,55.422813415527344,54.90704345703125,38
156,NbAiLab/nb-bert-base,Kim,begynte,bukse,clothing,"['Kim begynte på buksen.', 'Kim begynte med buksen.', 'Kim begynte buksen.']",22.67546272277832,25.396038055419922,31.857112884521484,39
157,NbAiLab/nb-bert-base,Kim,startet,bukse,clothing,"['Kim startet på buksen.', 'Kim startet med buksen.', 'Kim startet buksen.']",28.806869506835938,28.11644172668457,29.986663818359375,39
158,NbAiLab/nb-bert-base,Kim,fortsatte,bukse,clothing,"['Kim fortsatte på buksen.', 'Kim fortsatte med buksen.', 'Kim fortsatte buksen.']",32.92701721191406,28.089401245117188,36.03242874145508,39
159,NbAiLab/nb-bert-base,Kim,avsluttet,bukse,clothing,"['Kim avsluttet på buksen.', 'Kim avsluttet med buksen.', 'Kim avsluttet buksen.']",42.39686584472656,35.9721794128418,35.80381774902344,39
160,NbAiLab/nb-bert-base,Kim,begynte,kjole,clothing,"['Kim begynte på kjolen.', 'Kim begynte med kjolen.', 'Kim begynte kjolen.']",19.45030975341797,22.66395378112793,27.680179595947266,40
161,NbAiLab/nb-bert-base,Kim,startet,kjole,clothing,"['Kim startet på kjolen.', 'Kim startet med kjolen.', 'Kim startet kjolen.']",23.99416160583496,25.22732162475586,25.338802337646484,40
162,NbAiLab/nb-bert-base,Kim,fortsatte,kjole,clothing,"['Kim fortsatte på kjolen.', 'Kim fortsatte med kjolen.', 'Kim fortsatte kjolen.']",29.165271759033203,21.23189926147461,30.526622772216797,40
163,NbAiLab/nb-bert-base,Kim,avsluttet,kjole,clothing,"['Kim avsluttet på kjolen.', 'Kim avsluttet med kjolen.', 'Kim avsluttet kjolen.']",40.67203903198242,34.667484283447266,31.429306030273438,40
164,NbAiLab/nb-bert-base,Kim,begynte,klær,clothing,"['Kim begynte på klærne.', 'Kim begynte med klærne.', 'Kim begynte klærne.']",32.91826629638672,34.863563537597656,41.30006408691406,41
165,NbAiLab/nb-bert-base,Kim,startet,klær,clothing,"['Kim startet på klærne.', 'Kim startet med klærne.', 'Kim startet klærne.']",39.41019821166992,37.11130905151367,44.20488739013672,41
166,NbAiLab/nb-bert-base,Kim,fortsatte,klær,clothing,"['Kim fortsatte på klærne.', 'Kim fortsatte med klærne.', 'Kim fortsatte klærne.']",37.782196044921875,27.931711196899414,41.00701141357422,41
167,NbAiLab/nb-bert-base,Kim,avsluttet,klær,clothing,"['Kim avsluttet på klærne.', 'Kim avsluttet med klærne.', 'Kim avsluttet klærne.']",50.380828857421875,39.038700103759766,47.52076721191406,41
168,NbAiLab/nb-bert-base,Kim,begynte,kostyme,clothing,"['Kim begynte på kostymet.', 'Kim begynte med kostymet.', 'Kim begynte kostymet.']",35.884483337402344,37.695556640625,43.113624572753906,42
169,NbAiLab/nb-bert-base,Kim,startet,kostyme,clothing,"['Kim startet på kostymet.', 'Kim startet med kostymet.', 'Kim startet kostymet.']",42.34623718261719,40.8480224609375,42.82097625732422,42
170,NbAiLab/nb-bert-base,Kim,fortsatte,kostyme,clothing,"['Kim fortsatte på kostymet.', 'Kim fortsatte med kostymet.', 'Kim fortsatte kostymet.']",42.87529373168945,34.0515022277832,43.6334342956543,42
171,NbAiLab/nb-bert-base,Kim,avsluttet,kostyme,clothing,"['Kim avsluttet på kostymet.', 'Kim avsluttet med kostymet.', 'Kim avsluttet kostymet.']",58.38147735595703,50.928977966308594,44.408531188964844,42
172,NbAiLab/nb-bert-base,Kim,begynte,belte,clothing,"['Kim begynte på beltet.', 'Kim begynte med beltet.', 'Kim begynte beltet.']",26.733051300048828,24.494792938232422,31.026735305786133,43
173,NbAiLab/nb-bert-base,Kim,startet,belte,clothing,"['Kim startet på beltet.', 'Kim startet med beltet.', 'Kim startet beltet.']",33.15859603881836,26.29579734802246,29.361833572387695,43
174,NbAiLab/nb-bert-base,Kim,fortsatte,belte,clothing,"['Kim fortsatte på beltet.', 'Kim fortsatte med beltet.', 'Kim fortsatte beltet.']",39.24480438232422,28.367473602294922,35.34869384765625,43
175,NbAiLab/nb-bert-base,Kim,avsluttet,belte,clothing,"['Kim avsluttet på beltet.', 'Kim avsluttet med beltet.', 'Kim avsluttet beltet.']",42.639801025390625,38.29977798461914,34.14256286621094,43
176,NbAiLab/nb-bert-base,Kim,begynte,skjerf,clothing,"['Kim begynte på skjerfet.', 'Kim begynte med skjerfet.', 'Kim begynte skjerfet.']",34.365631103515625,36.518890380859375,39.69055938720703,44
177,NbAiLab/nb-bert-base,Kim,startet,skjerf,clothing,"['Kim startet på skjerfet.', 'Kim startet med skjerfet.', 'Kim startet skjerfet.']",40.031524658203125,38.999122619628906,40.33945846557617,44
178,NbAiLab/nb-bert-base,Kim,fortsatte,skjerf,clothing,"['Kim fortsatte på skjerfet.', 'Kim fortsatte med skjerfet.', 'Kim fortsatte skjerfet.']",42.32936096191406,33.96217346191406,41.29477310180664,44
179,NbAiLab/nb-bert-base,Kim,avsluttet,skjerf,clothing,"['Kim avsluttet på skjerfet.', 'Kim avsluttet med skjerfet.', 'Kim avsluttet skjerfet.']",50.67799377441406,39.77581024169922,43.62457275390625,44
180,NbAiLab/nb-bert-base,Kim,begynte,dukke,everyday objects,"['Kim begynte på dukken.', 'Kim begynte med dukken.', 'Kim begynte dukken.']",33.24220275878906,31.841650009155273,41.37224197387695,45
181,NbAiLab/nb-bert-base,Kim,startet,dukke,everyday objects,"['Kim startet på dukken.', 'Kim startet med dukken.', 'Kim startet dukken.']",37.430755615234375,34.77082443237305,38.25440979003906,45
182,NbAiLab/nb-bert-base,Kim,fortsatte,dukke,everyday objects,"['Kim fortsatte på dukken.', 'Kim fortsatte med dukken.', 'Kim fortsatte dukken.']",36.0430908203125,30.562280654907227,39.644981384277344,45
183,NbAiLab/nb-bert-base,Kim,avsluttet,dukke,everyday objects,"['Kim avsluttet på dukken.', 'Kim avsluttet med dukken.', 'Kim avsluttet dukken.']",50.80085372924805,42.61809158325195,43.12218475341797,45
184,NbAiLab/nb-bert-base,Kim,begynte,gardin,everyday objects,"['Kim begynte på gardinen.', 'Kim begynte med gardinen.', 'Kim begynte gardinen.']",39.8250732421875,35.2030029296875,44.142578125,46
185,NbAiLab/nb-bert-base,Kim,startet,gardin,everyday objects,"['Kim startet på gardinen.', 'Kim startet med gardinen.', 'Kim startet gardinen.']",43.368080139160156,38.0493278503418,42.08580780029297,46
186,NbAiLab/nb-bert-base,Kim,fortsatte,gardin,everyday objects,"['Kim fortsatte på gardinen.', 'Kim fortsatte med gardinen.', 'Kim fortsatte gardinen.']",48.82781219482422,38.9959831237793,42.40679168701172,46
187,NbAiLab/nb-bert-base,Kim,avsluttet,gardin,everyday objects,"['Kim avsluttet på gardinen.', 'Kim avsluttet med gardinen.', 'Kim avsluttet gardinen.']",54.75313186645508,48.35595703125,52.37520217895508,46
188,NbAiLab/nb-bert-base,Kim,begynte,juvel,everyday objects,"['Kim begynte på juvelen.', 'Kim begynte med juvelen.', 'Kim begynte juvelen.']",39.28618621826172,42.161842346191406,47.632633209228516,47
189,NbAiLab/nb-bert-base,Kim,startet,juvel,everyday objects,"['Kim startet på juvelen.', 'Kim startet med juvelen.', 'Kim startet juvelen.']",47.183494567871094,46.39033508300781,48.48999786376953,47
190,NbAiLab/nb-bert-base,Kim,fortsatte,juvel,everyday objects,"['Kim fortsatte på juvelen.', 'Kim fortsatte med juvelen.', 'Kim fortsatte juvelen.']",49.30134582519531,40.82843017578125,51.37669372558594,47
191,NbAiLab/nb-bert-base,Kim,avsluttet,juvel,everyday objects,"['Kim avsluttet på juvelen.', 'Kim avsluttet med juvelen.', 'Kim avsluttet juvelen.']",58.13359832763672,49.67584991455078,48.314056396484375,47
192,NbAiLab/nb-bert-base,Kim,begynte,ring,everyday objects,"['Kim begynte på ringen.', 'Kim begynte med ringen.', 'Kim begynte ringen.']",26.982839584350586,27.959774017333984,31.259666442871094,48
193,NbAiLab/nb-bert-base,Kim,startet,ring,everyday objects,"['Kim startet på ringen.', 'Kim startet med ringen.', 'Kim startet ringen.']",34.17685317993164,32.469932556152344,29.081165313720703,48
194,NbAiLab/nb-bert-base,Kim,fortsatte,ring,everyday objects,"['Kim fortsatte på ringen.', 'Kim fortsatte med ringen.', 'Kim fortsatte ringen.']",34.95817565917969,28.409961700439453,32.573753356933594,48
195,NbAiLab/nb-bert-base,Kim,avsluttet,ring,everyday objects,"['Kim avsluttet på ringen.', 'Kim avsluttet med ringen.', 'Kim avsluttet ringen.']",42.50761413574219,39.71910095214844,30.090116500854492,48
196,NbAiLab/nb-bert-base,Kim,begynte,amulett,everyday objects,"['Kim begynte på amuletten.', 'Kim begynte med amuletten.', 'Kim begynte amuletten.']",43.430503845214844,41.581321716308594,49.73375701904297,49
197,NbAiLab/nb-bert-base,Kim,startet,amulett,everyday objects,"['Kim startet på amuletten.', 'Kim startet med amuletten.', 'Kim startet amuletten.']",50.51301193237305,44.867618560791016,48.68238067626953,49
198,NbAiLab/nb-bert-base,Kim,fortsatte,amulett,everyday objects,"['Kim fortsatte på amuletten.', 'Kim fortsatte med amuletten.', 'Kim fortsatte amuletten.']",50.674686431884766,38.3759880065918,47.03631591796875,49
199,NbAiLab/nb-bert-base,Kim,avsluttet,amulett,everyday objects,"['Kim avsluttet på amuletten.', 'Kim avsluttet med amuletten.', 'Kim avsluttet amuletten.']",59.68117141723633,51.8369255065918,46.703346252441406,49
200,NbAiLab/nb-bert-base,Kim,begynte,medalje,everyday objects,"['Kim begynte på medaljen.', 'Kim begynte med medaljen.', 'Kim begynte medaljen.']",30.12240219116211,32.670440673828125,43.21148681640625,50
201,NbAiLab/nb-bert-base,Kim,startet,medalje,everyday objects,"['Kim startet på medaljen.', 'Kim startet med medaljen.', 'Kim startet medaljen.']",37.8790397644043,34.58984375,39.51573944091797,50
202,NbAiLab/nb-bert-base,Kim,fortsatte,medalje,everyday objects,"['Kim fortsatte på medaljen.', 'Kim fortsatte med medaljen.', 'Kim fortsatte medaljen.']",37.05342483520508,26.894908905029297,38.641788482666016,50
203,NbAiLab/nb-bert-base,Kim,avsluttet,medalje,everyday objects,"['Kim avsluttet på medaljen.', 'Kim avsluttet med medaljen.', 'Kim avsluttet medaljen.']",45.14057922363281,32.7149658203125,36.36109924316406,50
204,NbAiLab/nb-bert-base,Kim,begynte,brosje,everyday objects,"['Kim begynte på brosjen.', 'Kim begynte med brosjen.', 'Kim begynte brosjen.']",34.71892547607422,34.572120666503906,41.941253662109375,51
205,NbAiLab/nb-bert-base,Kim,startet,brosje,everyday objects,"['Kim startet på brosjen.', 'Kim startet med brosjen.', 'Kim startet brosjen.']",40.77788162231445,37.02766036987305,43.04765319824219,51
206,NbAiLab/nb-bert-base,Kim,fortsatte,brosje,everyday objects,"['Kim fortsatte på brosjen.', 'Kim fortsatte med brosjen.', 'Kim fortsatte brosjen.']",39.4393196105957,30.606842041015625,41.854183197021484,51
207,NbAiLab/nb-bert-base,Kim,avsluttet,brosje,everyday objects,"['Kim avsluttet på brosjen.', 'Kim avsluttet med brosjen.', 'Kim avsluttet brosjen.']",49.857940673828125,41.64268493652344,39.500152587890625,51
208,NbAiLab/nb-bert-base,Kim,begynte,tiara,everyday objects,"['Kim begynte på tiaraen.', 'Kim begynte med tiaraen.', 'Kim begynte tiaraen.']",40.04585266113281,43.22150421142578,52.42671585083008,52
209,NbAiLab/nb-bert-base,Kim,startet,tiara,everyday objects,"['Kim startet på tiaraen.', 'Kim startet med tiaraen.', 'Kim startet tiaraen.']",47.27492904663086,50.463523864746094,54.526268005371094,52
210,NbAiLab/nb-bert-base,Kim,fortsatte,tiara,everyday objects,"['Kim fortsatte på tiaraen.', 'Kim fortsatte med tiaraen.', 'Kim fortsatte tiaraen.']",47.74985122680664,39.14655303955078,51.49516296386719,52
211,NbAiLab/nb-bert-base,Kim,avsluttet,tiara,everyday objects,"['Kim avsluttet på tiaraen.', 'Kim avsluttet med tiaraen.', 'Kim avsluttet tiaraen.']",55.85474395751953,49.69118118286133,46.08019256591797,52
212,NbAiLab/nb-bert-base,Kim,begynte,diamant,everyday objects,"['Kim begynte på diamanten.', 'Kim begynte med diamanten.', 'Kim begynte diamanten.']",38.356300354003906,35.70402526855469,44.68508529663086,53
213,NbAiLab/nb-bert-base,Kim,startet,diamant,everyday objects,"['Kim startet på diamanten.', 'Kim startet med diamanten.', 'Kim startet diamanten.']",45.68000793457031,40.27259063720703,44.04853439331055,53
214,NbAiLab/nb-bert-base,Kim,fortsatte,diamant,everyday objects,"['Kim fortsatte på diamanten.', 'Kim fortsatte med diamanten.', 'Kim fortsatte diamanten.']",42.0596923828125,33.61766815185547,44.17673110961914,53
215,NbAiLab/nb-bert-base,Kim,avsluttet,diamant,everyday objects,"['Kim avsluttet på diamanten.', 'Kim avsluttet med diamanten.', 'Kim avsluttet diamanten.']",50.5677490234375,46.75494384765625,44.799198150634766,53
216,NbAiLab/nb-bert-base,Kim,begynte,kjede,everyday objects,"['Kim begynte på kjeden.', 'Kim begynte med kjeden.', 'Kim begynte kjeden.']",32.90355682373047,34.07535171508789,43.9701042175293,54
217,NbAiLab/nb-bert-base,Kim,startet,kjede,everyday objects,"['Kim startet på kjeden.', 'Kim startet med kjeden.', 'Kim startet kjeden.']",43.67321014404297,42.36234664916992,32.435096740722656,54
218,NbAiLab/nb-bert-base,Kim,fortsatte,kjede,everyday objects,"['Kim fortsatte på kjeden.', 'Kim fortsatte med kjeden.', 'Kim fortsatte kjeden.']",38.025699615478516,33.50463104248047,36.86238098144531,54
219,NbAiLab/nb-bert-base,Kim,avsluttet,kjede,everyday objects,"['Kim avsluttet på kjeden.', 'Kim avsluttet med kjeden.', 'Kim avsluttet kjeden.']",50.99342727661133,48.09346008300781,30.89361572265625,54
220,NbAiLab/nb-bert-base,Kim,begynte,veske,everyday objects,"['Kim begynte på vesken.', 'Kim begynte med vesken.', 'Kim begynte vesken.']",23.07825469970703,25.960174560546875,30.18142318725586,55
221,NbAiLab/nb-bert-base,Kim,startet,veske,everyday objects,"['Kim startet på vesken.', 'Kim startet med vesken.', 'Kim startet vesken.']",28.360109329223633,28.89391326904297,27.064117431640625,55
222,NbAiLab/nb-bert-base,Kim,fortsatte,veske,everyday objects,"['Kim fortsatte på vesken.', 'Kim fortsatte med vesken.', 'Kim fortsatte vesken.']",32.65789794921875,25.11016845703125,32.396202087402344,55
223,NbAiLab/nb-bert-base,Kim,avsluttet,veske,everyday objects,"['Kim avsluttet på vesken.', 'Kim avsluttet med vesken.', 'Kim avsluttet vesken.']",40.01560974121094,35.34164047241211,32.42138671875,55
224,NbAiLab/nb-bert-base,Kim,begynte,bamse,everyday objects,"['Kim begynte på bamsen.', 'Kim begynte med bamsen.', 'Kim begynte bamsen.']",39.705413818359375,37.8038215637207,50.96640396118164,56
225,NbAiLab/nb-bert-base,Kim,startet,bamse,everyday objects,"['Kim startet på bamsen.', 'Kim startet med bamsen.', 'Kim startet bamsen.']",45.567203521728516,41.364410400390625,47.00269317626953,56
